4,0,15,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.300000,0.100000,0.100000,0.100000,0.000000,0.000000,12.633814
4,0,9,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.180000,0.100000,0.100000,0.100000,0.000000,0.000000,13.199452
4,0,22,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.440000,0.100000,0.100000,0.100000,0.000000,0.000000,12.032037
4,0,29,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.580000,0.100000,0.100000,0.100000,0.000000,0.000000,10.895088
4,0,39,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.780000,0.100000,0.100000,0.100000,0.000000,0.000000,10.615332
4,0,3,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.060000,0.100000,0.100000,0.100000,0.000000,0.000000,14.217007
4,0,19,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.380000,0.100000,0.100000,0.100000,0.000000,0.000000,12.528970
4,0,33,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.660000,0.100000,0.100000,0.100000,0.000000,0.000000,10.803402
4,0,7,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.140000,0.100000,0.100000,0.100000,0.000000,0.000000,13.589871
4,0,27,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.540000,0.100000,0.100000,0.100000,0.000000,0.000000,10.942825
4,0,18,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.360000,0.100000,0.100000,0.100000,0.000000,0.000000,12.863658
4,0,31,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.620000,0.100000,0.100000,0.100000,0.000000,0.000000,10.882055
4,0,6,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.120000,0.100000,0.100000,0.100000,0.000000,0.000000,13.175920
4,0,12,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.240000,0.100000,0.100000,0.100000,0.000000,0.000000,12.776979
4,0,28,100,0.800000,0.800000,0.000000,0.700000,2.000000,0.560000,0.100000,0.100000,0.100000,0.000000,0.000000,11.189801
