2,14,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.45816899999999994,0.0,16.0
2,15,1,200,100,0.56,0.52,0.0,1.5,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.08832999999999999,0.0,54.0
2,4,2,200,100,0.45,0.7,0.0,1.41,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.11370599999999999,0.0,48.0
2,4,1,200,100,0.56,0.52,0.0,1.5,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.151727,0.0,51.0
2,14,1,200,100,0.56,0.52,0.0,1.5,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.103056,0.0,58.0
2,12,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.400011,0.0,17.0
2,3,2,200,100,0.45,0.7,0.0,1.41,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.11391099999999998,0.0,76.0
2,1,2,200,100,0.45,0.7,0.0,1.41,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.10068400000000001,0.0,37.0
2,6,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.740997,0.0,15.0
2,3,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.7538050000000001,0.0,21.0
2,4,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.499258,0.0,13.0
2,18,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.331259,0.0,14.0
2,1,1,200,100,0.56,0.52,0.0,1.5,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.092169,0.0,52.0
2,1,0,200,100,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.1,0.1,1.0,0.1,0.436838,0.0,15.0
