2,1,1,200,100,0.460000,0.500000,0.000000,0.025000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.419733,0.000000,42.000000
2,1,2,200,100,0.460000,0.500000,0.000000,0.050000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.290140,0.000000,48.000000
2,0,24,200,100,0.460000,0.500000,0.000000,0.600000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.267273,0.000000,25.000000
2,0,31,200,100,0.460000,0.500000,0.000000,0.775000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.096453,0.000000,18.000000
2,0,10,200,100,0.460000,0.500000,0.000000,0.250000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.255851,0.000000,28.000000
2,0,11,200,100,0.460000,0.500000,0.000000,0.275000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.256094,0.000000,25.000000
2,0,1,200,100,0.460000,0.500000,0.000000,0.025000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.264268,0.000000,33.000000
2,0,33,200,100,0.460000,0.500000,0.000000,0.825000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.072684,0.000000,16.000000
2,0,14,200,100,0.460000,0.500000,0.000000,0.350000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.250221,0.000000,33.000000
2,0,5,200,100,0.460000,0.500000,0.000000,0.125000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.311217,0.000000,33.000000
2,0,38,200,100,0.460000,0.500000,0.000000,0.950000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.040335,0.000000,13.000000
2,0,37,200,100,0.460000,0.500000,0.000000,0.925000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.042616,0.000000,13.000000
2,1,5,200,100,0.460000,0.500000,0.000000,0.125000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.501871,0.000000,42.000000
2,0,35,200,100,0.460000,0.500000,0.000000,0.875000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.043528,0.000000,16.000000
2,0,27,200,100,0.460000,0.500000,0.000000,0.675000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.180299,0.000000,19.000000
