1,0,12,200,100,0.180000,0.060000,0.000000,0.300000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.056137,0.000000,0.000000
1,0,3,200,100,0.180000,0.060000,0.000000,0.075000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.400662,0.000000,49.000000
1,0,6,200,100,0.180000,0.060000,0.000000,0.150000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.056607,0.000000,6.000000
1,0,20,200,100,0.180000,0.060000,0.000000,0.500000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.037388,0.000000,0.000000
1,0,2,200,100,0.180000,0.060000,0.000000,0.050000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,1.056874,0.000000,167.000000
1,0,8,200,100,0.180000,0.060000,0.000000,0.200000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.067418,0.000000,4.000000
1,0,40,200,100,0.180000,0.060000,0.000000,1.000000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.063348,0.000000,0.000000
1,0,14,200,100,0.180000,0.060000,0.000000,0.350000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.033280,0.000000,0.000000
1,0,18,200,100,0.180000,0.060000,0.000000,0.450000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.035043,0.000000,0.000000
1,0,15,200,100,0.180000,0.060000,0.000000,0.375000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.032474,0.000000,0.000000
1,0,39,200,100,0.180000,0.060000,0.000000,0.975000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.061895,0.000000,0.000000
1,0,21,200,100,0.180000,0.060000,0.000000,0.525000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.038946,0.000000,0.000000
1,0,38,200,100,0.180000,0.060000,0.000000,0.950000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.062840,0.000000,0.000000
1,1,4,200,100,0.180000,0.060000,0.000000,0.100000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.470749,0.000000,51.000000
1,0,33,200,100,0.180000,0.060000,0.000000,0.825000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.062094,0.000000,0.000000
1,0,10,200,100,0.180000,0.060000,0.000000,0.250000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.064836,0.000000,2.000000
1,0,22,200,100,0.180000,0.060000,0.000000,0.550000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.040933,0.000000,0.000000
1,1,1,200,100,0.180000,0.060000,0.000000,0.025000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.850345,0.000000,318.000000
1,0,0,200,100,0.180000,0.060000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.597121,0.000000,594.000000
1,1,3,200,100,0.180000,0.060000,0.000000,0.075000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.478546,0.000000,122.000000
1,0,24,200,100,0.180000,0.060000,0.000000,0.600000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.044801,0.000000,0.000000
1,0,11,200,100,0.180000,0.060000,0.000000,0.275000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.045379,0.000000,1.000000
1,0,1,200,100,0.180000,0.060000,0.000000,0.025000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.620066,0.000000,347.000000
1,0,9,200,100,0.180000,0.060000,0.000000,0.225000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.081058,0.000000,3.000000
1,0,5,200,100,0.180000,0.060000,0.000000,0.125000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.060526,0.000000,7.000000
1,0,4,200,100,0.180000,0.060000,0.000000,0.100000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.113858,0.000000,20.000000
1,0,17,200,100,0.180000,0.060000,0.000000,0.425000,0.000000,0.000000,0.100000,0.100000,0.100000,1.000000,0.100000,0.034004,0.000000,0.000000
